X;Y;osm_id;type;name;operator;wheelchair;access;opening_hours;fee;supervised;for_everyone;for_child;for_women;for_men;drinking_water;toilets_disposal;toilets_position;paper_supplied;handwashing;changing_table;com_insee;com_nom
0.6201079;44.1909742005251;node/9997625110;toilettes_publiques;;;;;;;;;;;;;;;;;;"47001";Agen
1.3966394;45.0391071004645;node/9997838382;toilettes_publiques;;;no;;;;;;;;;;;;;;;"24301";Nadaillac
2.1734647;45.8855076003599;node/9999067202;toilettes_erp;L'auberge Felletinoise;;;;"Mo-Fr 08:15-21:45; Su 10:00-14:00";;;;;;;;;;;;;"23079";Felletin
-0.546329;45.9626489003482;node/9999424684;toilettes_publiques;;;yes;yes;;;;yes;;;no;;;seated;;;;"17347";Saint-Jean-d'Angély
1.83790358873667;44.9770326613949;relation/10331514;toilettes_publiques;;;;;;;;;;;;;;;;;no;"19019";Beaulieu-sur-Dordogne
-0.705180144231763;44.744193920828;relation/10737814;toilettes_erp;Aire de Bordeaux-Cestas;;;;;;;;;;;;;;;;;"33122";Cestas
0.507493730448621;44.1982503357473;relation/10744001;toilettes_erp;Aire d'Agen-Porte d'Aquitaine;;;;;;;;;;;;;;;;;"47238";Sainte-Colombe-en-Bruilhois
-0.506700433536306;44.8734786347607;relation/10755797;toilettes_erp;;;;;;;;;;;;;;;;;;"33249";Lormont
-0.534004579687144;46.1167685861685;relation/10759378;toilettes_erp;Aire de Dœuil-sur-le-Mignon;;;;;;;;;;;;;;;;;"17139";Dœuil-sur-le-Mignon
-0.601039518671048;45.6112069624794;relation/10787558;toilettes_erp;Aire de Saint-Léger;;limited;;;;;;;;;;;;;;;"17354";Saint-Léger
-1.75442561605857;43.3720412950648;relation/11061768;toilettes_erp;Ametza;;yes;;;;;;;;;;;;;;;"64260";Hendaye
-0.978413953587294;45.5840651973187;relation/1138765;toilettes_publiques;;;;;;;;;;;;;;;;;;"17333";Saint-Georges-de-Didonne
-0.32939011492662;46.4743354644136;relation/13140365;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"79070";La Chapelle-Bâton
-0.560168794077325;45.5758091332452;relation/14383929;toilettes_erp;Centre Commercial E. Leclerc;E. Leclerc;;;"Mo-Th 09:00-19:30; Fr 09:00-19:45; Sa 09:00-19:30";;;;;;;;;;;;;"17283";Pons
-1.11334417745932;45.6872747036385;relation/15627521;toilettes_erp;La Ferme;;;;;;;;;;;;;;;;;"17311";Saint-Augustin
-1.10901276060597;45.6883952937054;relation/15627522;toilettes_erp;Les Vignes;;;;;;;;;;;;;;;;;"17311";Saint-Augustin
-0.207332327362471;46.2532783052361;relation/15863236;toilettes_erp;Aire de Champ-Blanchard;;;;;;;;;;;yes;;;;;;"79061";Celles-sur-Belle
-0.210625139613104;46.2536719785848;relation/15863239;toilettes_erp;Aire de Briette;;;;;;;;;;;yes;;;;;;"79061";Celles-sur-Belle
-0.779803453049514;44.1675386726668;relation/8516066;toilettes_erp;La table de Marquèze;;;;;;;;;;;;;;;;;"40246";Sabres
-0.769297749999899;43.2509739505418;way/1006222567;toilettes_publiques;;;;;;;;;;;;;;;;;;"64264";L'Hôpital-Saint-Blaise
-0.986708755806628;45.6445567476152;way/100757151;toilettes_publiques;;;;;;;;;;;;;;;;;;"17228";Médis
-0.435177312024975;43.3315230321146;way/1009246063;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"64335";Lescar
-1.0540346350998;43.70789808721;way/1010180935;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"40088";Dax
-0.517032370030592;44.8807162316803;way/101265834;toilettes_erp;Avia Lormont;Avia;limited;;24/7;;;;;;;;;;;;;"33249";Lormont
-1.04170303875833;43.7307264934178;way/1018254174;toilettes_publiques;;;yes;;;;;;;;;;;;;;;"40279";Saint-Paul-lès-Dax
-1.04003875061463;43.729825889612;way/1018254234;toilettes_publiques;;;yes;;;;;;;;;;;;;;;"40279";Saint-Paul-lès-Dax
0.582046979632849;44.4305293477079;way/1019228629;toilettes_publiques;;;;yes;;;;yes;;;;;flush;;;;no;"47206";Pinel-Hauterive
-1.24142198101836;44.6564181293023;way/1019775680;toilettes_publiques;;;;yes;;;;yes;;;;;;;;;;"33236";Lège-Cap-Ferret
1.17102176679411;44.8236407534159;way/1024049700;toilettes_erp;La Plage;;;;Mar 18- Oct 14;;;;;;;;;;;;;"24577";Vézac
-1.25429390279534;44.6547956987798;way/1025335078;toilettes_publiques;;;yes;yes;;;;yes;;;;;;;;;;"33236";Lège-Cap-Ferret
1.36033779158176;44.8647078905985;way/1028108736;toilettes_erp;Camping Le Bourniou;;;;Jun 1 - Sep 28;;;;;;;yes;;;;;;"24432";Saint-Julien-de-Lampon
-0.055575049479943;46.3958626741413;way/102987947;toilettes_publiques;;;;;;;;;;;;;;;;;;"79201";Pamproux
-0.053522280933864;46.3967838230882;way/102992499;toilettes_publiques;;;;;;;;;;;;;;;;;;"79201";Pamproux
-0.517056412167256;44.866980209168;way/104056394;toilettes_erp;Centre commercial Rive droite;;;;Mo-Sa 09:30-20:00;;;;;;;;;;;;;"33249";Lormont
-0.924746611558683;43.7895961451156;way/1042678447;toilettes_publiques;;;;yes;;;;yes;;;;;;;;;;"40230";Pontonx-sur-l'Adour
-1.16560190000186;44.4292364005265;way/1052016830;toilettes_publiques;;;;;;;;;;;;;;;;;;"40046";Biscarrosse
-1.20172848839565;45.0019950733982;way/105502976;toilettes_publiques;;;;;;;;;;;;;;;;;;"33214";Lacanau
-0.566152993703919;44.8135543321453;way/1056841261;toilettes_publiques;;;;;;;;;;;;;;;;;;"33063";Bordeaux
-1.52111184144106;43.4359376416502;way/1056843509;toilettes_publiques;;;yes;;;;;yes;;;;;;;;;;"64038";Arcangues
-1.5213152449378;43.4359359938644;way/1056843510;toilettes_publiques;;;no;;;;;yes;;;;;;;;;;"64038";Arcangues
-1.13605663333322;45.0022041004691;way/105931436;toilettes_publiques;;;;;;;;;;;;;;;;;;"33214";Lacanau
-1.09759071750643;44.9818096466262;way/1064103563;toilettes_publiques;;;;;;no;;;;;;;;;;;;"33214";Lacanau
-1.16209002654482;44.395459342387;way/1070388817;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"40046";Biscarrosse
1.27461718299432;44.8657116219021;way/1074534231;toilettes_publiques;;;;customers;;;;;;;;;flush;seated;;;;"24082";Carsac-Aillac
-1.21911093440848;46.173799895657;way/1080699228;toilettes_publiques;;;yes;;;;;;;;;;;;;;;"17300";La Rochelle
-1.15500375867105;45.3611443297126;way/1080759433;toilettes_publiques;;;;;;;;;;;;;;;;;;"33540";Vendays-Montalivet
-1.05316940000008;45.6280821003982;way/1080945451;toilettes_publiques;;;yes;yes;;no;;;;;;;;;;;;"17306";Royan
-1.06900473178228;45.6437976020833;way/1080952336;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"17461";Vaux-sur-Mer
-0.638045854733587;45.7458759319312;way/1082144697;toilettes_publiques;;;;yes;;;;yes;;;;;;;;;;"17415";Saintes
0.215725788054509;46.0153373080064;way/1082288804;toilettes_publiques;;;no;;;;;;;yes;;;;;;;no;"16104";Condac
2.00546414999517;45.2611614504503;way/1082689243;toilettes_publiques;;;;;;;;;;;;;;;;;;"19125";Marcillac-la-Croisille
1.21928599451379;44.8877502789946;way/1083490821;toilettes_publiques;;;;;;;;;;;;;;;;;;"24520";Sarlat-la-Canéda
-1.36824707858952;46.2013671737793;way/1084645872;toilettes_publiques;;;;;;;;;;;;;;;;;;"17369";Saint-Martin-de-Ré
-1.40127449999997;43.3134043005418;way/1086276389;toilettes_publiques;;;;;;;;;;;;;;;;;;"64279";Itxassou
-1.40460991057011;43.3199394222039;way/1086276390;toilettes_publiques;;;;;;;;;;;;;;;;;;"64279";Itxassou
-0.520069831941004;45.9455434977096;way/1087188664;toilettes_publiques;;;yes;yes;;;;yes;;;;;;;;;;"17347";Saint-Jean-d'Angély
0.932342628865769;44.9118957589483;way/1087781048;toilettes_publiques;;;designated;;;no;;;;yes;yes;;flush;"seated;urinal";;;yes;"24067";Le Bugue
-0.629902850011873;44.9530153004936;way/109021010;toilettes_erp;Total Access;;;;;;;;;;;;;;;;;"33322";Le Pian-Médoc
1.08919492866893;44.5930060930338;way/1090923719;toilettes_publiques;;;;;;;;;;;;;;;;;;"24245";Loubejac
-0.811672099990791;43.8316957005609;way/109603206;toilettes_erp;;;;;24/7;;;;;;;;;;;;;"40313";Tartas
1.2657209691653;45.8551218025541;way/1097543224;toilettes_publiques;;;;;;;;;;;;;;;;;;"87085";Limoges
1.26232090000175;45.8567756003742;way/1097543225;toilettes_publiques;;;;;;;;;;;;;;;;;;"87085";Limoges
1.25916644235051;45.8567658703656;way/1097543226;toilettes_publiques;;;;;;;;;;;;;;;;;;"87085";Limoges
-0.746363661071044;44.9046031656391;way/109929212;toilettes_erp;;Intermarché;;;24/7;;;;;;;;;;;;;"33449";Saint-Médard-en-Jalles
-0.691699535759997;44.8839049290232;way/109949611;toilettes_erp;Station Service E. Leclerc;;;;24/7;;;;;;;;;;;;;"33449";Saint-Médard-en-Jalles
-0.725736418837454;44.8924650465819;way/109953993;toilettes_publiques;;;yes;yes;;no;;;;;;;;;;;no;"33449";Saint-Médard-en-Jalles
1.7081807261698;45.6605055015451;way/1101924309;toilettes_erp;Place Saint Psalmet;;;;;;;;;;;yes;;;;;;"87058";Domps
-0.522082850000215;44.8587430004843;way/1102219218;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"33119";Cenon
-0.553667690559919;45.8111864224279;way/1102381343;toilettes_erp;Camping La Roulerie;;;;;yes;;;;;;;;;;;;"17143";Le Douhet
-0.79685446597963;43.7842144339506;way/110309491;toilettes_erp;Mairie de Gouts;;;yes;"Mo 08:30-13:00,14:00-17:00; Tu 14:00-18:00; Th 08:30-12:00";;;yes;;;;;;;;;;"40116";Gouts
-0.912719466931854;43.786264813035;way/110320775;toilettes_publiques;Toilettes publiques des Barthes;;;yes;;no;;yes;;;;;;;;;;"40230";Pontonx-sur-l'Adour
-0.923801453235067;43.7930257102643;way/110323563;toilettes_publiques;Toilettes publiques du Stade;;;yes;;no;;yes;;;;;;;;;no;"40230";Pontonx-sur-l'Adour
-1.10244420000137;45.9952448003505;way/1106471013;toilettes_publiques;;;yes;yes;;no;;yes;;;;;;;;;;"17168";Fouras
-0.528027043333571;45.8527669070328;way/110692014;toilettes_publiques;;;;;;;;;;;;;;;;;;"17344";Saint-Hilaire-de-Villefranche
-0.529917286486397;45.8507881318985;way/110692716;toilettes_publiques;;;yes;yes;;;;;;;;;;;;;;"17344";Saint-Hilaire-de-Villefranche
0.139390934485293;45.8038979498781;way/110904970;toilettes_erp;Intermarché;Groupement des Mousquetaires;;;24/7;;;;;;;;;;;;;"16295";Saint-Amant-de-Boixe
-1.53662954066038;46.2097360950445;way/111120409;toilettes_publiques;;;;customers;;;;yes;;;;;flush;;;;;"17019";Ars-en-Ré
-1.53731470157258;46.2107230693296;way/111121127;toilettes_publiques;;;;customers;;;;yes;;;;;flush;;;;;"17019";Ars-en-Ré
-1.53581970672272;46.2088368334409;way/111123171;toilettes_publiques;;;;customers;;;;yes;;;;;flush;;;;;"17019";Ars-en-Ré
-1.32428277624818;46.1884730863731;way/111167728;toilettes_publiques;;;;;;;;;;;;;;;;;;"17161";La Flotte
-1.32778229933953;46.1900796479202;way/111171201;toilettes_publiques;;;no;;;;;;;;;;;;;;;"17161";La Flotte
-1.48326325887514;46.2438936236863;way/111189580;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"17286";Les Portes-en-Ré
-1.36994496996963;46.2059653036293;way/111257335;toilettes_publiques;;;no;;;no;;;;;;;;;;;;"17369";Saint-Martin-de-Ré
-1.36647920741721;46.1989526419773;way/111258910;toilettes_publiques;;;;;;;;;;;;;;;;;;"17369";Saint-Martin-de-Ré
-1.36647304172692;46.198881819978;way/111259921;toilettes_publiques;;;;;;;;;;;;;;;;;;"17369";Saint-Martin-de-Ré
-1.36320300714088;46.2051450003495;way/111261885;toilettes_publiques;;;;yes;;no;no;yes;;;;;flush;seated;;;no;"17369";Saint-Martin-de-Ré
-1.33144078753625;46.1505437932062;way/111273348;toilettes_publiques;;;;;;;;;;;;;;;;;;"17360";Sainte-Marie-de-Ré
-1.32436253534249;46.1583676482746;way/111275103;toilettes_erp;Total;;;;24/7;;;;;;;;;;;;;"17360";Sainte-Marie-de-Ré
1.43317639365175;45.7526835739015;way/1112910311;toilettes_publiques;;;no;yes;24/7;;;yes;;;;;;;;;no;"87174";Saint-Paul
-1.23769052066049;45.969053414641;way/111332004;toilettes_publiques;;;;;;;;;;;;;;;;;;"17337";Saint-Georges-d'Oléron
-1.29432694999984;45.96932895035;way/111334155;toilettes_publiques;;;yes;yes;;;;;;;;yes;;"seated;urinal";;;;"17337";Saint-Georges-d'Oléron
-1.33667464926756;45.9743890198435;way/111340871;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"17337";Saint-Georges-d'Oléron
-1.32598750000046;45.9152410003589;way/111362610;toilettes_publiques;;;;;;;;;;;;no;;;;;;"17385";Saint-Pierre-d'Oléron
-1.33027283900244;45.9148675649868;way/111365957;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"17385";Saint-Pierre-d'Oléron
-1.35606681910283;45.9369075211851;way/111366132;toilettes_publiques;;;;;;;;;;;;;flush;;;;;"17385";Saint-Pierre-d'Oléron
0.010034951364106;45.8940699007149;way/111603141;toilettes_publiques;Public toilet;;;;;;;;;;;;;;;;;"16005";Aigre
0.357130113528335;45.1974594153306;way/1116893255;toilettes_publiques;;;;;;;;yes;;;;;;;;;;"24537";Siorac-de-Ribérac
-0.415782221359528;46.3899825680115;way/1122969424;toilettes_publiques;;;;;;;;;;;;;;;;;;"79109";Échiré
-0.364949150527207;43.290579475469;way/1125305172;toilettes_publiques;;;;yes;;;;yes;;;;;;;;;;"64445";Pau
-0.9896245915806;45.5905460677772;way/1126349771;toilettes_publiques;;;;;;;;;;;;;;;;;;"17333";Saint-Georges-de-Didonne
-1.16305549999973;44.6637385005017;way/113331685;toilettes_publiques;;;;;;no;;;;;;;;;;;;"33009";Arcachon
-1.07245274542362;43.7267795693274;way/1134016808;toilettes_publiques;;;yes;customers;;no;;yes;;;;;;seated;;yes;;"40279";Saint-Paul-lès-Dax
-1.07247383578081;43.7267836748721;way/1134016809;toilettes_publiques;;;yes;customers;;no;;yes;;;;;;seated;;yes;;"40279";Saint-Paul-lès-Dax
1.5988125629746;45.7173952278368;way/1136742163;toilettes_publiques;;;no;;Mar-Nov;;;yes;;;;yes;;;;;;"87040";Châteauneuf-la-Forêt
-1.18794154999578;44.7505464504963;way/1136772523;toilettes_publiques;Sanitaires;;;;;;;;;;;;;;;;;"33236";Lège-Cap-Ferret
-1.1831669781677;44.387489397382;way/1138878206;toilettes_publiques;;;;;;;;;;;;;flush;;;;;"40046";Biscarrosse
0.782878210902034;45.8951551838503;way/1144563007;toilettes_publiques;;;;;;;;;;;;;;;;;;"16132";Étagnac
-1.28545681565406;44.2168007387371;way/1145086880;toilettes_publiques;Sanitaires;;;;;;;;;;;;;;;;;"40184";Mimizan
1.31521230751188;45.9017021284807;way/114829920;toilettes_publiques;;;;;;;;;;;;;;;;;;"87125";Rilhac-Rancon
1.75599915000013;45.2589674504461;way/1149192240;toilettes_publiques;;;;;;;;;;;;;flush;;;;;"19272";Tulle
-1.19474300000005;44.7343926505182;way/1149901431;toilettes_publiques;Sanitaires;;;;;;;;;;;;;;;;;"33236";Lège-Cap-Ferret
-1.19568574999605;44.734789250512;way/1149901452;toilettes_publiques;Sanitaires;;;;;;;;;;;;;;;;;"33236";Lège-Cap-Ferret
1.49309259971117;45.8377503461747;way/1150713572;toilettes_publiques;;;yes;yes;24/7;;;yes;;;;yes;flush;;;yes;no;"87161";Saint-Léonard-de-Noblat
-0.314963390953428;46.5460116730503;way/1152384450;toilettes_publiques;;;yes;yes;;;;yes;;;;;flush;;;;no;"79172";Mazières-en-Gâtine
-0.92247078543967;43.9349284267572;way/115248800;toilettes_publiques;Toilettes publiques de Rion des Landes;;;;;;;;;;;;;;;;;"40243";Rion-des-Landes
-0.43538154363987;45.4464667492209;way/1152533104;toilettes_publiques;;;yes;yes;;no;;;;;;;;;;;;"17197";Jonzac
1.46834386032828;45.785131297851;way/1153282374;toilettes_publiques;;;yes;yes;;yes;;yes;;;;;flush;;;;;"87070";La Geneytouse
-0.60380786016985;45.8923662776213;way/1154072665;toilettes_erp;Shell;shell;;;24/7;;;;;;;;;;;;;"17157";Fenioux
-1.25577744585222;43.927715141862;way/115516258;toilettes_erp;Station Service E. Leclerc;E. Leclerc;;;24/7;;;;;;;;;;;;;"40155";Linxe
1.27679247851448;46.132805955637;way/1155377398;toilettes_publiques;;;;;;;;;;;;;;;;;;"87041";Châteauponsac
-0.994419397568612;43.8525016812246;way/115547398;toilettes_publiques;;;;yes;;;;yes;;;;;;;;;;"40142";Laluque
-1.27760050393213;45.9122301442855;way/1156112314;toilettes_erp;Le Héron;;;;;;;;;;;;;;;;;"17140";Dolus-d'Oléron
1.27855479572522;46.0491276670558;way/1159046724;toilettes_erp;Camping du Lac de St-Pardoux;Aquadis Loisirs;;;;;;;;;;;;;;;;"87128";Saint-Pardoux-le-Lac
0.853166621798532;44.9526793110313;way/1160192559;toilettes_erp;Saint-Avit-Loisirs;;;;;;;;;;;;;;;;;"24377";Saint-Avit-de-Vialard
-0.56485299999226;43.7490645005621;way/116149523;toilettes_erp;Carrefour Market;;;;24/7;;;;;;;;;;;;;"40282";Saint-Sever
-0.555112892368407;44.8242417016708;way/1163729952;toilettes_publiques;;2TheLoo;;yes;;yes;;;;;;;;;;;;"33063";Bordeaux
-0.556679409092831;44.8248672174516;way/1163927226;toilettes_publiques;;;yes;;;yes;;;;;;;flush;"seated;urinal";;;yes;"33063";Bordeaux
-1.0902581004831;46.0598168510631;way/1164975374;toilettes_publiques;;;yes;yes;24/7;no;;yes;;;;;;;;;no;"17094";Châtelaillon-Plage
-1.2057141011875;43.4744709172531;way/1165138824;toilettes_publiques;;;yes;yes;;no;;;;yes;yes;;;"seated;urinal";yes;yes;;"64094";Bardos
1.14094796663375;44.9049878565364;way/1167083844;toilettes_erp;La Ferme de Villeneuve;;;;Apr 1 - Sep 30;;;;;;;;;;;;;"24366";Saint-André-d'Allas
1.14953597894018;44.8243327739188;way/1167101661;toilettes_erp;Les Cinq Châteaux;;;;Apr 5 - Oct 1;;;;;;;;;;;;;"24577";Vézac
1.22846101937674;44.8931157922883;way/1167112592;toilettes_erp;Huttopia Sarlat-a-Caneda;Huttopia;;;Apr 6 - Nov 5;;;;;;;;;;;;;"24520";Sarlat-la-Canéda
1.22902387758873;44.9184389340802;way/1167119758;toilettes_erp;Camping Le Caminel;;;;;;;;;;;;;;;;;"24520";Sarlat-la-Canéda
1.24132492347077;44.826037301301;way/1167126481;toilettes_erp;Camping La Sagne;;;;;;;;;;;;;;;;;"24587";Vitrac
1.22321914356401;44.8159457276426;way/1167128441;toilettes_erp;La Rivière de Domme;;;;;;;;;;;;;;;;;"24152";Domme
-1.06129385000072;45.4877869004183;way/1167145716;toilettes_publiques;;;;;;;;;;;;;;;;;;"33521";Talais
-0.891581188252338;44.0070536342505;way/116898810;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"40197";Morcenx-la-Nouvelle
0.882684080314305;44.6999690946616;way/1170402993;toilettes_erp;Lac de Veronne;Richard Smeets en Margot Boetes;;;;;;;;;;;;;;;;"24257";Marsalès
-0.812863389289957;46.2440489706412;way/117171434;toilettes_publiques;;;;;;no;;;;;;;;;;;;"17127";Courçon
-0.993195474865432;46.3100658849727;way/117241791;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"17218";Marans
-1.23598747347285;43.1611377700433;way/117421067;toilettes_erp;Camping Municipal Plaza Berri;Municipal;yes;;Apr-Oct;;;;;;;yes;;;;;;"64485";Saint-Jean-Pied-de-Port
1.01011634999992;44.9379746504781;way/1175291956;toilettes_publiques;;;;;;;;;;;;;;;;;;"24172";Les Eyzies
1.27564475000117;46.1370355003282;way/1177240840;toilettes_publiques;;;;yes;;;;yes;;;;;;;;;;"87041";Châteauponsac
0.332589079910816;46.5816821846867;way/1178065631;toilettes_publiques;;;;;;;;;;;;;;;;;;"86194";Poitiers
-1.07866089441838;45.9796783863314;way/1179634925;toilettes_erp;Azureva camping;;yes;customers;;yes;;;;;;yes;;;;;;"17168";Fouras
-0.880424340157533;43.2674258086073;way/1181150475;toilettes_publiques;;;yes;yes;;no;;yes;;;;;;;;yes;no;"64214";Espès-Undurein
-1.14014602126558;45.765061858224;way/1182203222;toilettes_publiques;;;;;;;;;;;;;;;;;;"17452";La Tremblade
-0.496713787696429;45.7635845219579;way/1183348414;toilettes_publiques;;;;;;;;yes;;;;;;;;;;"17314";Saint-Césaire
-0.52419627305568;44.8141919984303;way/118378998;toilettes_erp;C. C. Auchan;Auchan;;;24/7;;;;;;;;;;;;;"33065";Bouliac
-0.625125643890106;44.9116746294645;way/119257828;toilettes_erp;Total Access;;;;24/7;;;;;;;;;;;;;"33056";Blanquefort
-1.16096887251271;46.1563645620753;way/119810058;toilettes_publiques;;;no;;Mo-Su 10:00-19:00;yes;;;;;;;;;;;;"17300";La Rochelle
-1.149919;46.1530075003198;way/119825481;toilettes_publiques;;;yes;;Mo-Su 10:00-19:00;yes;;;;;;;;;;;;"17300";La Rochelle
-1.15072375822025;46.1576007531563;way/119826797;toilettes_publiques;;;yes;customers;24/7;yes;;;;;;;flush;seated;;;;"17300";La Rochelle
-1.14656632345647;46.1521614704144;way/119828625;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"17300";La Rochelle
-1.17133291230131;46.141901125034;way/119849725;toilettes_publiques;Sanitaires Publics;;limited;;Mo-Su 10:00-19:00;no;;;;;;;;;;;;"17300";La Rochelle
-1.12568420253647;45.2148930238041;way/120347790;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"33203";Hourtin
-1.08483670446509;45.1802723899367;way/120353802;toilettes_publiques;;;;;;no;;;;;;yes;;;;;;"33203";Hourtin
-1.20670550000047;45.8645690003645;way/121092094;toilettes_publiques;;;;yes;;no;;;;;;no;flush;;;;;"17093";Le Château-d'Oléron
-1.20159732196524;45.8642729520498;way/121094739;toilettes_publiques;;;;yes;;no;;;;no;yes;yes;flush;urinal;;;;"17093";Le Château-d'Oléron
-1.13305182906069;45.8259159951323;way/121276632;toilettes_publiques;;;no;customers;;;;yes;;;;;flush;;;;no;"17219";Marennes-Hiers-Brouage
-1.37813300000007;46.0307460003412;way/121313780;toilettes_publiques;;;yes;yes;;no;;;;yes;yes;;flush;"seated;urinal";;yes;no;"17323";Saint-Denis-d'Oléron
-1.40747319896292;46.0460359850933;way/121420968;toilettes_publiques;;;no;;;no;;;;;;;;;;;;"17323";Saint-Denis-d'Oléron
-1.37904937524041;46.0345051755758;way/121421315;toilettes_publiques;;;no;yes;;no;;;;;;;flush;;;;;"17323";Saint-Denis-d'Oléron
-1.20826408913337;45.8458724483205;way/121441739;toilettes_publiques;Toilettes publiques;;;;;;;;;;;;;;;;;"17411";Saint-Trojan-les-Bains
-1.35055114751594;46.0176944807217;way/121447703;toilettes_publiques;;;;;;;;;;;;;;;;;;"17486";La Brée-les-Bains
-0.9869565000018;45.9712845003777;way/121710457;toilettes_publiques;;;;;;;;;;;;;;;;;;"17463";Vergeroux
-0.604781235942285;45.8938437175104;way/121996845;toilettes_publiques;;;;;;no;;;;;;;;;;;;"17157";Fenioux
-0.603370645195879;45.8947248962938;way/121996950;toilettes_erp;Eni;;;;24/7;;;;;;;;;;;;;"17157";Fenioux
1.23695223762663;44.8563675365994;way/122050388;toilettes_erp;Les Acacias;;;;Apr 29 - Sep 30;;;;;;;;;;;;;"24520";Sarlat-la-Canéda
-0.512486818713489;46.0452911231457;way/122130608;toilettes_publiques;;;no;yes;;no;;;;;;;flush;urinal;;;;"17211";Loulay
-0.511487310197938;46.0475999746305;way/122130630;toilettes_publiques;;;yes;yes;;;;;;yes;yes;;;"seated;urinal";;;;"17211";Loulay
-0.512471271121358;46.0452899396627;way/122130739;toilettes_publiques;;;;;;no;;;;;;;;;;;;"17211";Loulay
-0.542024618506131;46.0241725941202;way/122144535;toilettes_publiques;;;;;;;;;;;;;;;;;;"17213";Lozay
-0.573056590276795;45.9257425175668;way/122184471;toilettes_publiques;;;;customers;;;;;;;yes;;;urinal;;;;"17226";Mazeray
-0.573031118105793;45.9257624909945;way/122184610;toilettes_publiques;;;;customers;;;;;;yes;yes;;;seated;;;;"17226";Mazeray
-0.647286338032631;45.8339120552243;way/122370430;toilettes_publiques;;;;;;;;;;;;;;;;;;"17436";Taillebourg
-0.541318638489351;45.7594021082942;way/122634892;toilettes_publiques;;;yes;;;no;;yes;;;;;;;;;;"17089";La Chapelle-des-Pots
-0.652934763873118;45.7045186264713;way/122656410;toilettes_publiques;;;yes;;;;;;;;;;;;;;;"17102";Chermignac
-0.812834776772956;45.740724340678;way/122694701;toilettes_publiques;;;;;;;;;;;;;;;;;;"17120";Corme-Royal
1.15635239640828;45.713410027316;way/122800561;toilettes_publiques;;;;;;;;;;;;;;;;;;"87094";Meilhac
-0.803111439378258;45.5428538686244;way/122824234;toilettes_publiques;;;;yes;;no;;;;;;yes;;;;;;"17152";Épargnes
-0.397485977271098;45.804665081632;way/123128162;toilettes_publiques;;;;;;;;;;;;;;;;;;"17235";Migron
-0.463018990837637;45.6253775321062;way/123239629;toilettes_publiques;;;;;;;;yes;;;;;;;;;;"17273";Pérignac
-0.726302831206112;45.8181752039178;way/123289372;toilettes_publiques;;;;;;no;;yes;;;;yes;flush;;;;;"17280";Plassay
-0.536649965230298;45.5685093800194;way/123359262;toilettes_publiques;;sur-un-arbre-perche;;customers;;;;yes;;;;;flush;;;;;"17283";Pons
-0.54728799873685;45.5789330100082;way/123362515;toilettes_publiques;;;yes;;Mo 05:30-23:00;no;;;;;;no;flush;seated;;;;"17283";Pons
-0.61765250000124;45.671147500393;way/123377863;toilettes_publiques;;;;;;;;;;;;;;;;;;"17289";Préguillac
-0.620140002147434;45.6694841778459;way/123378328;toilettes_publiques;;;;permissive;;no;;;;yes;yes;yes;flush;;;;;"17289";Préguillac
-1.28513122710959;44.2179870157291;way/123451555;toilettes_erp;La Plage;Siblu;;;;;;;;;;yes;;;;;;"40184";Mimizan
-0.495966824535887;45.6936838826108;way/123476984;toilettes_publiques;;;;customers;;;;;;;;;;;;;;"17304";Rouffiac
-0.782233887735827;45.8211804670387;way/123627007;toilettes_publiques;;;no;;;no;;;;;;;;;;;no;"17387";Saint-Porchaire
-0.785675723823174;45.8214236389941;way/123628165;toilettes_publiques;;;limited;;;no;;;;;;;;;;;no;"17387";Saint-Porchaire
-0.914889871176941;45.6792494603415;way/123784027;toilettes_erp;Super U;Super U;;;24/7;;;;;;;;;;;;;"17421";Saujon
-0.650923643011128;45.7045662162375;way/123807499;toilettes_publiques;;;yes;;;;;;;;;;;;;;;"17444";Thénac
-1.16268636559536;45.796310257091;way/123923801;toilettes_publiques;;;;yes;;;;yes;;;;;;;;;;"17452";La Tremblade
-0.735103989537356;45.7045120386207;way/123939565;toilettes_publiques;;;;;;;;;;;;;;;;;;"17460";Varzay
-1.35514502008487;43.9533981628723;way/124318579;toilettes_publiques;;;;customers;;;;;;;;;;;;;;"40326";Vielle-Saint-Girons
0.515697897020649;46.0262115425875;way/124413750;toilettes_publiques;;;;;;;;;;;;;;;;;;"16007";Alloue
1.52920276593585;45.1522851115197;way/124565062;toilettes_publiques;;;;;;;;;;;;;;;;;;"19031";Brive-la-Gaillarde
-1.3677910987669;43.9075773498684;way/124714296;toilettes_publiques;;;;customers;;;;;;;;;;;;;;"40326";Vielle-Saint-Girons
